image_id,source_dataset,split,class_name,label_id,original_relative_path,raw_path,original_filename,new_filename,width,height,channels,image_mode,image_format,aspect_ratio,pixel_count,exif_tag_count,file_size_bytes,md5,ingestion_timestamp
train_diningroom_000041,mit_indoor,train,diningroom,2,diningroom/dining41.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000041.jpg,dining41.jpg,diningroom_000041.jpg,1024,768,3,RGB,JPEG,1.3333,786432,0,946258,f622cf9c555c24db7e167a77f8d40e4b,2026-05-29T15:18:45.143466
train_bathroom_000044,mit_indoor,train,bathroom,0,bathroom/room315.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000044.jpg,room315.jpg,bathroom_000044.jpg,256,256,3,RGB,JPEG,1.0,65536,0,57213,0d7226fa2fffabdf5b24126a5e2a5d8b,2026-05-29T15:18:45.145503
train_bathroom_000045,mit_indoor,train,bathroom,0,bathroom/b1.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000045.jpg,b1.jpg,bathroom_000045.jpg,256,256,3,RGB,JPEG,1.0,65536,7,85466,bee6315264d820794bd26208b74a89a4,2026-05-29T15:18:45.148011
train_bedroom_000035,mit_indoor,train,bedroom,1,bedroom/indoor_0267.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000035.jpg,indoor_0267.jpg,bedroom_000035.jpg,449,335,3,RGB,JPEG,1.3403,150415,0,92633,1e6e956b26484e5da6d6525d10f7c6e2,2026-05-29T15:18:45.150715
train_livingroom_000027,mit_indoor,train,livingroom,4,livingroom/iship.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000027.jpg,iship.jpg,livingroom_000027.jpg,256,256,3,RGB,JPEG,1.0,65536,0,75249,f9fb3a20e0dae81578d13cf621fa1505,2026-05-29T15:18:45.152685
train_diningroom_000042,mit_indoor,train,diningroom,2,diningroom/d13.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000042.jpg,d13.jpg,diningroom_000042.jpg,256,256,3,RGB,JPEG,1.0,65536,7,100059,2e25608cef6eda812e00223d6812ae8f,2026-05-29T15:18:45.155142
train_kitchen_000028,mit_indoor,train,kitchen,3,kitchen/img_6613.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000028.jpg,img_6613.jpg,kitchen_000028.jpg,576,432,3,RGB,JPEG,1.3333,248832,0,91236,80eba8053d4c6407daacd51b99d13ba5,2026-05-29T15:18:45.158011
train_bedroom_000036,mit_indoor,train,bedroom,1,bedroom/b12.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000036.jpg,b12.jpg,bedroom_000036.jpg,256,256,3,RGB,JPEG,1.0,65536,7,83912,e17f3fcd412dbb10c13392e14f3f2ac1,2026-05-29T15:18:45.160522
train_bedroom_000037,mit_indoor,train,bedroom,1,bedroom/bed2.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000037.jpg,bed2.jpg,bedroom_000037.jpg,256,256,3,RGB,JPEG,1.0,65536,0,73775,309a6eb58de9cf4b2ffbc6ab853ace22,2026-05-29T15:18:45.162454
train_livingroom_000028,mit_indoor,train,livingroom,4,livingroom/indoor_0260.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000028.jpg,indoor_0260.jpg,livingroom_000028.jpg,450,326,3,RGB,JPEG,1.3804,146700,0,106422,d5ac4ccc83959fc1b067b2ff3406965b,2026-05-29T15:18:45.165302
train_livingroom_000029,mit_indoor,train,livingroom,4,livingroom/easyst013.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000029.jpg,easyst013.jpg,livingroom_000029.jpg,256,256,3,RGB,JPEG,1.0,65536,0,71908,a65aa4baedc17364779bfbf5716366e4,2026-05-29T15:18:45.167261
train_bedroom_000038,mit_indoor,train,bedroom,1,bedroom/indoor_0285.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000038.jpg,indoor_0285.jpg,bedroom_000038.jpg,512,350,3,RGB,JPEG,1.4629,179200,0,99973,9b3f666f09b195e79002abff57e2d50d,2026-05-29T15:18:45.170149
train_livingroom_000030,mit_indoor,train,livingroom,4,livingroom/living69.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000030.jpg,living69.jpg,livingroom_000030.jpg,1024,768,3,RGB,JPEG,1.3333,786432,0,754987,93ea8d2caa1417d3eac9c61e1316216f,2026-05-29T15:18:45.185369
train_livingroom_000031,mit_indoor,train,livingroom,4,livingroom/l10.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000031.jpg,l10.jpg,livingroom_000031.jpg,256,256,3,RGB,JPEG,1.0,65536,7,96521,8d199d7d71598f63a62229e711041f8c,2026-05-29T15:18:45.188748
train_diningroom_000043,mit_indoor,train,diningroom,2,diningroom/n190003.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000043.jpg,n190003.jpg,diningroom_000043.jpg,256,256,3,RGB,JPEG,1.0,65536,0,41450,26c06c3ba83b3f72419c302bad24cafb,2026-05-29T15:18:45.190398
train_diningroom_000044,mit_indoor,train,diningroom,2,diningroom/or_02_01_0743_30_l.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000044.jpg,or_02_01_0743_30_l.jpg,diningroom_000044.jpg,256,256,3,RGB,JPEG,1.0,65536,0,67945,02b558b330b61232e7b679315af37a3e,2026-05-29T15:18:45.192561
train_bedroom_000039,mit_indoor,train,bedroom,1,bedroom/indoor_0289.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000039.jpg,indoor_0289.jpg,bedroom_000039.jpg,512,384,3,RGB,JPEG,1.3333,196608,0,147181,3bceefdb6f2530cbc6ffdc5a38035785,2026-05-29T15:18:45.196345
train_bathroom_000046,mit_indoor,train,bathroom,0,bathroom/bath303.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000046.jpg,bath303.jpg,bathroom_000046.jpg,256,256,3,RGB,JPEG,1.0,65536,0,55585,72fe1df3a7655fe71588e5858d900d17,2026-05-29T15:18:45.199267
train_bedroom_000040,mit_indoor,train,bedroom,1,bedroom/bedroom27.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000040.jpg,bedroom27.jpg,bedroom_000040.jpg,1024,768,3,RGB,JPEG,1.3333,786432,0,812942,39b76ead455b4aac4de072ebef354476,2026-05-29T15:18:45.215414
train_diningroom_000045,mit_indoor,train,diningroom,2,diningroom/dining22.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000045.jpg,dining22.jpg,diningroom_000045.jpg,1200,900,3,RGB,JPEG,1.3333,1080000,0,1219904,66b5d8e0528947f91e2e9c79e6ea4c11,2026-05-29T15:18:45.238106
train_livingroom_000032,mit_indoor,train,livingroom,4,livingroom/living29.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000032.jpg,living29.jpg,livingroom_000032.jpg,1024,768,3,RGB,JPEG,1.3333,786432,0,680069,b88ab0de0baf71ca3e701a103de63245,2026-05-29T15:18:45.252181
train_bathroom_000047,mit_indoor,train,bathroom,0,bathroom/bath166.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000047.jpg,bath166.jpg,bathroom_000047.jpg,256,256,3,RGB,JPEG,1.0,65536,0,66681,cd31c79865b2c471018d4d8ee22587d1,2026-05-29T15:18:45.254359
train_livingroom_000033,mit_indoor,train,livingroom,4,livingroom/roomscan17.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000033.jpg,roomscan17.jpg,livingroom_000033.jpg,256,256,3,RGB,JPEG,1.0,65536,0,62017,790d091c86db4585ebd199c166e31eba,2026-05-29T15:18:45.256314
train_bedroom_000041,mit_indoor,train,bedroom,1,bedroom/indoor_0338.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000041.jpg,indoor_0338.jpg,bedroom_000041.jpg,512,365,3,RGB,JPEG,1.4027,186880,0,126769,3ee958818814b51d2932fb261d028aa5,2026-05-29T15:18:45.259910
train_livingroom_000034,mit_indoor,train,livingroom,4,livingroom/living88.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000034.jpg,living88.jpg,livingroom_000034.jpg,1024,768,3,RGB,JPEG,1.3333,786432,0,776833,114a90a048ac56a10b88f4ccb9141ce5,2026-05-29T15:18:45.275245
train_bedroom_000042,mit_indoor,train,bedroom,1,bedroom/linama_014.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000042.jpg,linama_014.jpg,bedroom_000042.jpg,640,480,3,RGB,JPEG,1.3333,307200,0,117870,08a36324411683523669e3e288a9c4c5,2026-05-29T15:18:45.279373
train_livingroom_000035,mit_indoor,train,livingroom,4,livingroom/n14m.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000035.jpg,n14m.jpg,livingroom_000035.jpg,256,256,3,RGB,JPEG,1.0,65536,0,64208,5ef035df0ad6c1ef725ac1a83ea4140e,2026-05-29T15:18:45.282509
train_kitchen_000029,mit_indoor,train,kitchen,3,kitchen/kitchenblack.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000029.jpg,kitchenblack.jpg,kitchen_000029.jpg,1600,1200,3,RGB,JPEG,1.3333,1920000,0,1023995,9290ec091d19b149c4ea1c5be275a98d,2026-05-29T15:18:45.307508
train_bathroom_000048,mit_indoor,train,bathroom,0,bathroom/bath181.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000048.jpg,bath181.jpg,bathroom_000048.jpg,256,256,3,RGB,JPEG,1.0,65536,7,76414,3b001f67f1852ba785974720ed646a1a,2026-05-29T15:18:45.310172
train_kitchen_000030,mit_indoor,train,kitchen,3,kitchen/cdmc1170.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000030.jpg,cdmc1170.jpg,kitchen_000030.jpg,256,256,3,RGB,JPEG,1.0,65536,0,11603,e863df76b5cfc16cbc1bb6df29225159,2026-05-29T15:18:45.311459
train_bathroom_000049,mit_indoor,train,bathroom,0,bathroom/indoor_0342.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000049.jpg,indoor_0342.jpg,bathroom_000049.jpg,340,512,3,RGB,JPEG,0.6641,174080,0,110766,c978726943db821d134592da68e4c317,2026-05-29T15:18:45.314462
train_bathroom_000050,mit_indoor,train,bathroom,0,bathroom/indoor_0465.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000050.jpg,indoor_0465.jpg,bathroom_000050.jpg,700,468,3,RGB,JPEG,1.4957,327600,0,253510,0ec6add4e6fce7d8bdae3b039dc19952,2026-05-29T15:18:45.320629
train_kitchen_000031,mit_indoor,train,kitchen,3,kitchen/int34.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000031.jpg,int34.jpg,kitchen_000031.jpg,256,256,3,RGB,JPEG,1.0,65536,0,41909,36e08eed0673bef799dbf76ddc834144,2026-05-29T15:18:45.322585
train_bedroom_000043,mit_indoor,train,bedroom,1,bedroom/b2.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000043.jpg,b2.jpg,bedroom_000043.jpg,256,256,3,RGB,JPEG,1.0,65536,8,85981,87bec414637d5cdd5d4810b33f19178f,2026-05-29T15:18:45.324672
train_bedroom_000044,mit_indoor,train,bedroom,1,bedroom/IMG_1555.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000044.jpg,IMG_1555.jpg,bedroom_000044.jpg,2592,1944,3,RGB,JPEG,1.3333,5038848,0,3563648,abc5266cafd60e7f6f24fc41526c1864,2026-05-29T15:18:45.395965
train_diningroom_000046,mit_indoor,train,diningroom,2,diningroom/dining003.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000046.jpg,dining003.jpg,diningroom_000046.jpg,256,256,3,RGB,JPEG,1.0,65536,0,61291,52aa29bcb1f5658fd4315649ec1543c4,2026-05-29T15:18:45.398619
train_kitchen_000032,mit_indoor,train,kitchen,3,kitchen/room3.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000032.jpg,room3.jpg,kitchen_000032.jpg,256,256,3,RGB,JPEG,1.0,65536,0,66646,1bd62d9ab0cc0894cfc1d4b0f09a0eac,2026-05-29T15:18:45.400581
train_bathroom_000051,mit_indoor,train,bathroom,0,bathroom/indoor_0493.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000051.jpg,indoor_0493.jpg,bathroom_000051.jpg,400,600,3,RGB,JPEG,0.6667,240000,0,95884,8eabeb40358f4bedb0d3da9f53da22d6,2026-05-29T15:18:45.403862
train_bedroom_000045,mit_indoor,train,bedroom,1,bedroom/b26.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000045.jpg,b26.jpg,bedroom_000045.jpg,256,256,3,RGB,JPEG,1.0,65536,7,79367,995eb103f773fa0d4dba3bc56eada945,2026-05-29T15:18:45.406306
train_bedroom_000046,mit_indoor,train,bedroom,1,bedroom/indoor_0331.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000046.jpg,indoor_0331.jpg,bedroom_000046.jpg,512,471,3,RGB,JPEG,1.087,241152,0,165301,c05a7966cea1c6797ecb6098abf6b45c,2026-05-29T15:18:45.410258
train_livingroom_000036,mit_indoor,train,livingroom,4,livingroom/l2.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000036.jpg,l2.jpg,livingroom_000036.jpg,256,256,3,RGB,JPEG,1.0,65536,7,99303,e2163ad5715eada81dd05b0b694758ea,2026-05-29T15:18:45.412810
train_kitchen_000033,mit_indoor,train,kitchen,3,kitchen/kitchen014.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000033.jpg,kitchen014.jpg,kitchen_000033.jpg,1200,900,3,RGB,JPEG,1.3333,1080000,0,1069112,a12e7818ed731ba121ac54e8ecc1057f,2026-05-29T15:18:45.433614
train_bedroom_000047,mit_indoor,train,bedroom,1,bedroom/b10.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000047.jpg,b10.jpg,bedroom_000047.jpg,256,256,3,RGB,JPEG,1.0,65536,7,70636,390431233d07a50e3d750084c25be2d6,2026-05-29T15:18:45.435948
train_diningroom_000047,mit_indoor,train,diningroom,2,diningroom/int553.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000047.jpg,int553.jpg,diningroom_000047.jpg,256,256,3,RGB,JPEG,1.0,65536,0,53686,fa016521dbc60dcb43ab7ec471dce380,2026-05-29T15:18:45.437931
train_bathroom_000052,mit_indoor,train,bathroom,0,bathroom/b7.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000052.jpg,b7.jpg,bathroom_000052.jpg,256,256,3,RGB,JPEG,1.0,65536,7,68099,c421972122c87a905c171403f6cea2c4,2026-05-29T15:18:45.440697
train_bedroom_000048,mit_indoor,train,bedroom,1,bedroom/b16.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000048.jpg,b16.jpg,bedroom_000048.jpg,256,256,3,RGB,JPEG,1.0,65536,7,80344,f3451da37ccaa68c597021b0bcd1a3d1,2026-05-29T15:18:45.442999
train_livingroom_000037,mit_indoor,train,livingroom,4,livingroom/living25.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000037.jpg,living25.jpg,livingroom_000037.jpg,1200,900,3,RGB,JPEG,1.3333,1080000,0,1125603,42b88e2683232ba848298ae821e892f1,2026-05-29T15:18:45.464178
train_bedroom_000049,mit_indoor,train,bedroom,1,bedroom/indoor_0448.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000049.jpg,indoor_0448.jpg,bedroom_000049.jpg,512,376,3,RGB,JPEG,1.3617,192512,0,139500,d77a10ce36609b1867a89ed716396c2f,2026-05-29T15:18:45.468074
train_bedroom_000050,mit_indoor,train,bedroom,1,bedroom/b21.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000050.jpg,b21.jpg,bedroom_000050.jpg,256,256,3,RGB,JPEG,1.0,65536,7,79423,339be6bae9f8e591cc54f3355d32ea93,2026-05-29T15:18:45.470544
train_diningroom_000048,mit_indoor,train,diningroom,2,diningroom/dining29.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000048.jpg,dining29.jpg,diningroom_000048.jpg,256,256,3,RGB,JPEG,1.0,65536,7,34742,9b9b688893729b4c55205ce6d426464d,2026-05-29T15:18:45.472139
train_diningroom_000049,mit_indoor,train,diningroom,2,diningroom/indoor_0582.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000049.jpg,indoor_0582.jpg,diningroom_000049.jpg,800,600,3,RGB,JPEG,1.3333,480000,0,225113,fcb94a92b7ccc5ed34280286644070e0,2026-05-29T15:18:45.477832
train_kitchen_000034,mit_indoor,train,kitchen,3,kitchen/indoor_0558.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000034.jpg,indoor_0558.jpg,kitchen_000034.jpg,800,600,3,RGB,JPEG,1.3333,480000,0,252719,d32b7f4afb2e292a29861f9c9f65cba0,2026-05-29T15:18:45.484061
train_kitchen_000035,mit_indoor,train,kitchen,3,kitchen/cdmc1119.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000035.jpg,cdmc1119.jpg,kitchen_000035.jpg,256,256,3,RGB,JPEG,1.0,65536,0,13802,c9814b60b2d8a2af49fe01e259fb85a8,2026-05-29T15:18:45.485393
train_kitchen_000036,mit_indoor,train,kitchen,3,kitchen/kitchen102.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000036.jpg,kitchen102.jpg,kitchen_000036.jpg,256,256,3,RGB,JPEG,1.0,65536,0,67374,a9f0fc8bbd07d2fc67b9cb628e1add50,2026-05-29T15:18:45.487280
train_bedroom_000051,mit_indoor,train,bedroom,1,bedroom/indoor_0431.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000051.jpg,indoor_0431.jpg,bedroom_000051.jpg,512,340,3,RGB,JPEG,1.5059,174080,0,89922,65ab8bfcb90a6ac2d624f8fd051a4f72,2026-05-29T15:18:45.490032
train_livingroom_000038,mit_indoor,train,livingroom,4,livingroom/lv_02_04_10917_04a_l.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000038.jpg,lv_02_04_10917_04a_l.jpg,livingroom_000038.jpg,256,256,3,RGB,JPEG,1.0,65536,0,72764,3c89502cd4fb09745ad0574bf1ddad47,2026-05-29T15:18:45.492024
train_diningroom_000050,mit_indoor,train,diningroom,2,diningroom/d11.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000050.jpg,d11.jpg,diningroom_000050.jpg,256,256,3,RGB,JPEG,1.0,65536,10,103032,6007b6fc9547957587d68982326d1674,2026-05-29T15:18:45.494578
train_livingroom_000039,mit_indoor,train,livingroom,4,livingroom/smallsp008.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000039.jpg,smallsp008.jpg,livingroom_000039.jpg,256,256,3,RGB,JPEG,1.0,65536,0,59418,407dd71d3a7a0d4bf0905fdea2041037,2026-05-29T15:18:45.496711
train_kitchen_000037,mit_indoor,train,kitchen,3,kitchen/cdmc1299.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000037.jpg,cdmc1299.jpg,kitchen_000037.jpg,256,256,3,RGB,JPEG,1.0,65536,0,12334,a1f908437115bd9d719481f82382c291,2026-05-29T15:18:45.497810
train_bathroom_000053,mit_indoor,train,bathroom,0,bathroom/IMG_1252.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000053.jpg,IMG_1252.jpg,bathroom_000053.jpg,1536,2048,3,RGB,JPEG,0.75,3145728,0,1470842,cabb16a0f9eab4719cd05aec0c853874,2026-05-29T15:18:45.531095
train_diningroom_000051,mit_indoor,train,diningroom,2,diningroom/cdmc1295.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000051.jpg,cdmc1295.jpg,diningroom_000051.jpg,256,256,3,RGB,JPEG,1.0,65536,0,18171,d89095a979248f8dc04f94b35d49e416,2026-05-29T15:18:45.532610
train_diningroom_000052,mit_indoor,train,diningroom,2,diningroom/dsc00627.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000052.jpg,dsc00627.jpg,diningroom_000052.jpg,640,480,3,RGB,JPEG,1.3333,307200,0,148350,1b9c56319d4f8c4c23c1c2da19949930,2026-05-29T15:18:45.536793
train_livingroom_000040,mit_indoor,train,livingroom,4,livingroom/Living31.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000040.jpg,Living31.jpg,livingroom_000040.jpg,1200,900,3,RGB,JPEG,1.3333,1080000,0,1232709,6bd2555b4a62f46c14a8140fc8c3a6ff,2026-05-29T15:18:45.558681
train_kitchen_000038,mit_indoor,train,kitchen,3,kitchen/kitchen35.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000038.jpg,kitchen35.jpg,kitchen_000038.jpg,1200,900,3,RGB,JPEG,1.3333,1080000,0,982948,71c12f8e470c352c0218ca86d66bd890,2026-05-29T15:18:45.578737
train_kitchen_000039,mit_indoor,train,kitchen,3,kitchen/kitchen060.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000039.jpg,kitchen060.jpg,kitchen_000039.jpg,1400,1050,3,RGB,JPEG,1.3333,1470000,0,1528657,5ac466bc7ab634de49c68ab36a0b0ace,2026-05-29T15:18:45.607717
train_livingroom_000041,mit_indoor,train,livingroom,4,livingroom/roomscan27.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000041.jpg,roomscan27.jpg,livingroom_000041.jpg,256,256,3,RGB,JPEG,1.0,65536,0,65098,abc81de25fd23df8e26910ead082e607,2026-05-29T15:18:45.610759
train_bathroom_000054,mit_indoor,train,bathroom,0,bathroom/room317.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000054.jpg,room317.jpg,bathroom_000054.jpg,256,256,3,RGB,JPEG,1.0,65536,0,55161,8ba88a0e51b2fd0dfe7ab7a062e17db1,2026-05-29T15:18:45.613083
train_livingroom_000042,mit_indoor,train,livingroom,4,livingroom/va_02_01_6306_03_l.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000042.jpg,va_02_01_6306_03_l.jpg,livingroom_000042.jpg,256,256,3,RGB,JPEG,1.0,65536,0,73172,05c52ee774f0f253657f52bc5ec4f3a1,2026-05-29T15:18:45.615087
train_bedroom_000052,mit_indoor,train,bedroom,1,bedroom/indoor_0061.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000052.jpg,indoor_0061.jpg,bedroom_000052.jpg,300,225,3,RGB,JPEG,1.3333,67500,0,25060,d38ff2226119c45f2f3f9dfce7a55a99,2026-05-29T15:18:45.616431
train_kitchen_000040,mit_indoor,train,kitchen,3,kitchen/kitchen036.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000040.jpg,kitchen036.jpg,kitchen_000040.jpg,1024,768,3,RGB,JPEG,1.3333,786432,0,866131,fb26d66aa2293d4aeca79591592202c3,2026-05-29T15:18:45.632394
train_kitchen_000041,mit_indoor,train,kitchen,3,kitchen/2335_1.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000041.jpg,2335_1.jpg,kitchen_000041.jpg,640,479,3,RGB,JPEG,1.3361,306560,0,102281,e9015201bd4965dfe20c63511e21772f,2026-05-29T15:18:45.635947
train_bedroom_000053,mit_indoor,train,bedroom,1,bedroom/madison_room.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000053.jpg,madison_room.jpg,bedroom_000053.jpg,256,256,3,RGB,JPEG,1.0,65536,0,57392,c1757318109307943582aa12530a89a7,2026-05-29T15:18:45.637991
train_kitchen_000042,mit_indoor,train,kitchen,3,kitchen/kitchen99.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000042.jpg,kitchen99.jpg,kitchen_000042.jpg,1600,1200,3,RGB,JPEG,1.3333,1920000,0,1232998,ef42db9d77e5c4c52a267b64f8c241fb,2026-05-29T15:18:45.666044
train_livingroom_000043,mit_indoor,train,livingroom,4,livingroom/int122.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000043.jpg,int122.jpg,livingroom_000043.jpg,256,256,3,RGB,JPEG,1.0,65536,0,56098,cad723456e919f2fd6c55c9adcb76957,2026-05-29T15:18:45.668098
train_livingroom_000044,mit_indoor,train,livingroom,4,livingroom/indoor_0479.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000044.jpg,indoor_0479.jpg,livingroom_000044.jpg,800,533,3,RGB,JPEG,1.5009,426400,0,244679,0dcbdea26f14f45a142e2f7ddde45c8b,2026-05-29T15:18:45.673831
train_bedroom_000054,mit_indoor,train,bedroom,1,bedroom/indoor_0133.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000054.jpg,indoor_0133.jpg,bedroom_000054.jpg,300,225,3,RGB,JPEG,1.3333,67500,0,27374,066cae7a471f1b85e3806351a8780d79,2026-05-29T15:18:45.675251
train_kitchen_000043,mit_indoor,train,kitchen,3,kitchen/indoor_0281.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000043.jpg,indoor_0281.jpg,kitchen_000043.jpg,512,340,3,RGB,JPEG,1.5059,174080,0,121568,b5fee46a660debffcd36e8def95f9fc9,2026-05-29T15:18:45.678282
train_bathroom_000055,mit_indoor,train,bathroom,0,bathroom/b3.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000055.jpg,b3.jpg,bathroom_000055.jpg,256,256,3,RGB,JPEG,1.0,65536,7,74033,3c5ec13824bd644b727dff279551df56,2026-05-29T15:18:45.680586
train_livingroom_000045,mit_indoor,train,livingroom,4,livingroom/room136.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000045.jpg,room136.jpg,livingroom_000045.jpg,256,256,3,RGB,JPEG,1.0,65536,0,51419,0d173684cb4ea09080dca04d5bb6898c,2026-05-29T15:18:45.682408
train_diningroom_000053,mit_indoor,train,diningroom,2,diningroom/dining9.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000053.jpg,dining9.jpg,diningroom_000053.jpg,1200,900,3,RGB,JPEG,1.3333,1080000,0,969631,de84eabcba71b6ea446de816500a5f65,2026-05-29T15:18:45.700576
train_kitchen_000044,mit_indoor,train,kitchen,3,kitchen/kitchen061.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000044.jpg,kitchen061.jpg,kitchen_000044.jpg,1200,900,3,RGB,JPEG,1.3333,1080000,0,1053298,a75ddc15d2a7563457055fdaed9d38e1,2026-05-29T15:18:45.721295
train_bedroom_000055,mit_indoor,train,bedroom,1,bedroom/b30.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000055.jpg,b30.jpg,bedroom_000055.jpg,256,256,3,RGB,JPEG,1.0,65536,7,78209,cba79f3dac7d5ce755aa742187a36df5,2026-05-29T15:18:45.723862
train_bedroom_000056,mit_indoor,train,bedroom,1,bedroom/indoor_0186.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000056.jpg,indoor_0186.jpg,bedroom_000056.jpg,300,225,3,RGB,JPEG,1.3333,67500,0,27109,6b47a4755b6470da0eb5f9a94bb671eb,2026-05-29T15:18:45.725313
train_livingroom_000046,mit_indoor,train,livingroom,4,livingroom/l5.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000046.jpg,l5.jpg,livingroom_000046.jpg,256,256,3,RGB,JPEG,1.0,65536,7,88461,0a51a1e0a8fa68192f5d47825e12f7ed,2026-05-29T15:18:45.727661
train_bedroom_000057,mit_indoor,train,bedroom,1,bedroom/indoor_0567.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000057.jpg,indoor_0567.jpg,bedroom_000057.jpg,800,555,3,RGB,JPEG,1.4414,444000,0,198552,510392dcff49e605ef33793e05205968,2026-05-29T15:18:45.733283
train_diningroom_000054,mit_indoor,train,diningroom,2,diningroom/dining10.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000054.jpg,dining10.jpg,diningroom_000054.jpg,256,256,3,RGB,JPEG,1.0,65536,7,36380,51734e383b3076d77525785de8b6c60f,2026-05-29T15:18:45.735283
